datetime,open,high,low,close,volume
2020-12-04 15:30:00,19354.23,19360.73,18700.0,18833.25,14857.613154
2020-12-04 17:30:00,18834.48,19029.56,18686.38,19005.34,9128.485968
2020-12-04 19:30:00,19005.34,19146.22,18917.84,18943.35,5589.100707
2020-12-04 21:30:00,18944.06,19029.2,18817.0,18968.93,5392.214197
2020-12-04 23:30:00,18968.82,19078.68,18929.16,19038.73,3407.637468
2020-12-05 01:30:00,19038.73,19045.34,18725.6,18806.41,5656.230218
2020-12-05 03:30:00,18807.09,18875.27,18565.31,18650.52,5753.776035
2020-12-05 05:30:00,18650.51,18819.83,18500.0,18644.89,6652.524411
2020-12-05 07:30:00,18644.88,18880.0,18641.1,18818.85,4706.210397
2020-12-05 09:30:00,18818.05,18970.0,18800.0,18954.42,3199.672979
2020-12-05 11:30:00,18955.83,18990.08,18900.0,18911.31,3104.955355
2020-12-05 13:30:00,18911.3,19177.0,18911.3,19110.42,5061.969855
2020-12-05 15:30:00,19110.42,19137.28,18959.03,19013.43,3436.259871
2020-12-05 17:30:00,19013.43,19080.01,18941.74,18983.13,3168.666613
2020-12-05 19:30:00,18982.57,19150.0,18963.83,19110.78,3909.980963
2020-12-05 21:30:00,19111.13,19149.92,19026.0,19125.76,2842.898114
2020-12-05 23:30:00,19125.77,19172.37,19075.3,19119.19,2386.563369
2020-12-06 01:30:00,19119.19,19140.0,18993.92,19007.04,2342.726621
2020-12-06 03:30:00,19007.04,19157.52,18977.16,19147.66,2110.320025
2020-12-06 05:30:00,19147.66,19342.0,19131.02,19261.52,5106.637998
2020-12-06 07:30:00,19261.51,19288.06,19137.18,19183.39,2673.155687
2020-12-06 09:30:00,19183.39,19231.08,19105.0,19151.97,1936.822517
2020-12-06 11:30:00,19152.0,19260.0,19133.5,19230.99,1767.108954
2020-12-06 13:30:00,19230.99,19251.0,18950.87,19042.22,4090.238131
2020-12-06 15:30:00,19042.23,19100.0,18957.04,19089.16,2239.644962
2020-12-06 17:30:00,19089.15,19089.16,18857.0,18953.07,3211.827916
2020-12-06 19:30:00,18953.07,19152.38,18930.98,19125.83,3159.865294
2020-12-06 21:30:00,19125.84,19213.09,19018.0,19128.02,2848.040875
2020-12-06 23:30:00,19127.86,19174.36,19076.47,19132.62,1740.528405
2020-12-07 01:30:00,19132.62,19244.0,19114.01,19238.08,2475.384799
2020-12-07 03:30:00,19238.08,19420.0,19045.0,19359.4,5793.836323
2020-12-07 05:30:00,19358.67,19420.91,19219.99,19293.08,3511.372883
2020-12-07 07:30:00,19293.09,19307.49,19157.55,19282.68,2888.118763
2020-12-07 09:30:00,19282.68,19306.11,19233.36,19246.26,2217.868702
2020-12-07 11:30:00,19246.25,19399.0,19237.37,19371.3,2958.024641
2020-12-07 13:30:00,19371.24,19386.15,19177.99,19213.34,3486.540053
2020-12-07 15:30:00,19213.34,19254.06,19090.0,19103.58,3753.759527
2020-12-07 17:30:00,19103.79,19253.09,19097.5,19187.67,3823.955433
2020-12-07 19:30:00,19187.9,19257.03,19095.72,19213.9,3737.911338
2020-12-07 21:30:00,19213.9,19241.39,19139.99,19160.01,3028.14606
2020-12-07 23:30:00,19160.01,19188.16,18902.88,18967.01,6480.305837
2020-12-08 01:30:00,18967.01,19115.28,18935.06,19075.41,3095.174375
2020-12-08 03:30:00,19075.45,19217.64,19057.86,19166.9,2391.118681
2020-12-08 05:30:00,19166.9,19235.6,19132.67,19210.62,3004.701202
2020-12-08 07:30:00,19210.63,19215.34,19132.78,19154.73,2148.234426
2020-12-08 09:30:00,19154.73,19293.76,19151.96,19293.76,2785.621314
2020-12-08 11:30:00,19293.76,19294.84,19091.0,19143.1,3809.66699
2020-12-08 13:30:00,19143.1,19168.88,18700.0,18791.77,8310.499527
2020-12-08 15:30:00,18791.78,18879.0,18700.04,18762.96,6209.960642
2020-12-08 17:30:00,18762.95,18942.3,18610.0,18922.84,7935.308477
2020-12-08 19:30:00,18923.42,18974.83,18780.0,18809.91,4273.333161
2020-12-08 21:30:00,18809.91,18937.81,18745.31,18927.41,3756.263211
2020-12-08 23:30:00,18927.41,18930.84,18787.87,18795.74,3172.752819
2020-12-09 01:30:00,18795.74,18848.0,18664.51,18777.86,4941.070863
2020-12-09 03:30:00,18778.02,18837.45,18200.0,18324.11,11279.534982
2020-12-09 05:30:00,18324.11,18380.0,18032.0,18215.49,8384.056563
2020-12-09 07:30:00,18215.5,18350.36,18151.6,18300.01,4679.428822
2020-12-09 09:30:00,18300.0,18308.39,18058.0,18205.5,5040.720647
2020-12-09 11:30:00,18206.57,18280.0,17830.0,17924.07,7431.00638
2020-12-09 13:30:00,17924.06,18108.64,17650.0,18036.34,12830.803605
2020-12-09 15:30:00,18040.98,18379.87,17978.16,18244.95,8054.342065
2020-12-09 17:30:00,18244.94,18498.0,18169.1,18483.5,6508.32673
2020-12-09 19:30:00,18483.24,18523.99,18290.49,18349.5,7317.026681
2020-12-09 21:30:00,18349.5,18435.0,18252.15,18304.06,4878.170761
2020-12-09 23:30:00,18304.06,18352.22,18165.0,18260.03,4259.198318
2020-12-10 01:30:00,18260.02,18550.0,18211.78,18519.37,5843.81547
2020-12-10 03:30:00,18519.32,18639.57,18485.71,18541.28,4358.657759
2020-12-10 05:30:00,18541.29,18557.32,18303.28,18431.25,3808.549501
2020-12-10 07:30:00,18431.25,18500.0,18350.0,18409.77,3177.685013
2020-12-10 09:30:00,18409.78,18493.28,18305.4,18372.37,3063.441919
2020-12-10 11:30:00,18372.36,18435.74,18278.44,18335.91,3290.918132
2020-12-10 13:30:00,18335.91,18480.0,18224.01,18237.52,4839.547936
2020-12-10 15:30:00,18237.51,18281.01,18070.0,18192.49,5703.926273
2020-12-10 17:30:00,18192.5,18290.63,18045.31,18233.65,5485.489715
2020-12-10 19:30:00,18233.65,18252.55,17911.12,18134.08,7820.615287
2020-12-10 21:30:00,18132.11,18225.31,18076.07,18213.86,4658.478228
2020-12-10 23:30:00,18213.87,18403.28,18195.01,18403.1,4765.332403
2020-12-11 01:30:00,18403.11,18435.74,18305.74,18349.0,3806.881715
2020-12-11 03:30:00,18348.99,18397.77,18220.0,18254.63,2469.808972
2020-12-11 05:30:00,18254.81,18292.73,17804.0,17901.45,9398.365769
2020-12-11 07:30:00,17901.44,18040.81,17715.6,17990.88,7174.112529
2020-12-11 09:30:00,17990.69,18048.6,17833.88,17899.44,4337.455523
2020-12-11 11:30:00,17899.43,17968.0,17700.51,17811.95,5495.962661
2020-12-11 13:30:00,17811.96,18001.15,17728.25,17802.6,6399.638574
2020-12-11 15:30:00,17802.6,17874.01,17572.33,17647.71,8581.500009
2020-12-11 17:30:00,17647.71,17987.98,17617.0,17972.01,6929.363686
2020-12-11 19:30:00,17972.0,18132.0,17901.07,18104.74,6848.86217
2020-12-11 21:30:00,18104.74,18111.55,17852.0,17995.53,5239.944428
2020-12-11 23:30:00,17995.5,18093.95,17943.29,17977.0,4027.68579
2020-12-12 01:30:00,17975.08,18125.18,17925.37,18100.01,4376.083291
2020-12-12 03:30:00,18100.01,18184.0,18012.69,18036.53,3801.749829
2020-12-12 05:30:00,18036.53,18375.0,18020.7,18283.84,6506.414051
2020-12-12 07:30:00,18283.84,18350.0,18268.34,18282.02,2549.018375
2020-12-12 09:30:00,18282.01,18398.19,18261.32,18313.36,3121.318613
2020-12-12 11:30:00,18313.35,18400.0,18278.91,18380.85,2856.9111
2020-12-12 13:30:00,18380.85,18478.0,18318.98,18433.47,4110.717806
2020-12-12 15:30:00,18433.47,18513.66,18366.68,18506.1,3375.261672
2020-12-12 17:30:00,18506.1,18525.33,18388.88,18400.21,3274.767607
2020-12-12 19:30:00,18400.21,18475.63,18308.82,18399.01,4324.580515
2020-12-12 21:30:00,18399.01,18527.93,18362.42,18483.17,3397.220775
2020-12-12 23:30:00,18482.83,18850.0,18482.47,18805.29,8172.9278
2020-12-13 01:30:00,18805.29,18840.4,18729.09,18787.72,3887.2782
2020-12-13 03:30:00,18787.72,18948.66,18754.37,18808.69,3943.561918
2020-12-13 05:30:00,18808.69,18875.0,18711.12,18795.31,3220.854931
2020-12-13 07:30:00,18795.12,18831.36,18750.02,18784.42,2462.685408
2020-12-13 09:30:00,18784.56,18938.55,18768.19,18850.0,3450.290189
2020-12-13 11:30:00,18849.99,19306.27,18844.95,19247.68,8992.546339
2020-12-13 13:30:00,19249.21,19322.24,19179.5,19263.25,6022.00748
2020-12-13 15:30:00,19263.26,19370.0,19200.0,19316.81,5449.948802
2020-12-13 17:30:00,19316.8,19411.0,19265.91,19321.13,6336.886182
2020-12-13 19:30:00,19321.13,19364.0,19080.0,19211.34,5539.309547
2020-12-13 21:30:00,19211.34,19385.0,19197.36,19273.6,5236.575147
2020-12-13 23:30:00,19273.59,19273.6,19155.0,19193.78,2944.202874
2020-12-14 01:30:00,19193.28,19225.63,19089.63,19190.01,3061.837797
2020-12-14 03:30:00,19190.0,19225.0,18971.0,19174.99,3843.677048
2020-12-14 05:30:00,19174.99,19174.99,19000.0,19085.64,3135.406468
2020-12-14 07:30:00,19085.64,19347.0,19052.62,19260.68,5178.655898
2020-12-14 09:30:00,19260.68,19282.11,19033.84,19085.53,4231.884416
2020-12-14 11:30:00,19085.53,19210.0,19080.4,19155.8,3068.562404
2020-12-14 13:30:00,19155.8,19258.96,19120.0,19184.61,4051.703728
2020-12-14 15:30:00,19184.6,19215.19,19051.11,19106.44,3965.669972
2020-12-14 17:30:00,19106.43,19199.86,19028.97,19184.19,4339.072163
2020-12-14 19:30:00,19184.2,19300.0,19088.88,19200.07,6028.601052
2020-12-14 21:30:00,19200.0,19237.79,19113.08,19143.09,3152.05181
2020-12-14 23:30:00,19143.38,19236.76,19143.38,19175.88,3160.366377
2020-12-15 01:30:00,19175.88,19220.85,19130.85,19197.83,2745.485639
2020-12-15 03:30:00,19197.82,19349.0,19188.76,19273.14,4199.741367
2020-12-15 05:30:00,19273.69,19470.0,19243.64,19455.06,5939.813818
2020-12-15 07:30:00,19455.06,19570.0,19416.35,19479.7,6990.284497
2020-12-15 09:30:00,19479.69,19497.36,19050.0,19132.4,7163.769905
2020-12-15 11:30:00,19133.29,19226.95,19101.0,19197.6,3987.97131
2020-12-15 13:30:00,19197.59,19219.96,19074.0,19187.51,4352.86226
2020-12-15 15:30:00,19187.51,19350.0,19117.9,19293.54,5433.548873
2020-12-15 17:30:00,19293.54,19383.98,19256.33,19349.0,3684.170813
2020-12-15 19:30:00,19349.16,19433.0,19256.27,19403.31,6092.731348
2020-12-15 21:30:00,19403.31,19425.87,19328.06,19399.53,4197.652331
2020-12-15 23:30:00,19399.53,19545.0,19390.0,19530.38,6035.924828
2020-12-16 01:30:00,19530.38,19547.0,19276.0,19419.92,5365.705121
2020-12-16 03:30:00,19419.93,19489.09,19345.51,19426.43,2589.930907
2020-12-16 05:30:00,19426.43,19454.97,19278.6,19389.37,4155.243618
2020-12-16 07:30:00,19389.37,19488.02,19325.0,19346.52,3930.477673
2020-12-16 09:30:00,19346.51,19421.8,19300.3,19373.81,2862.68881
2020-12-16 11:30:00,19373.82,19454.93,19341.4,19423.96,2802.626683
2020-12-16 13:30:00,19423.95,19525.0,19370.62,19516.69,3973.379572
2020-12-16 15:30:00,19516.22,19860.0,19498.01,19739.78,14091.577911
2020-12-16 17:30:00,19739.78,20450.0,19680.0,20319.51,17585.16139
2020-12-16 19:30:00,20320.85,20799.0,20206.16,20661.37,21971.736422
2020-12-16 21:30:00,20661.37,20865.43,20573.82,20639.82,12635.003116
2020-12-16 23:30:00,20639.82,20766.39,20550.0,20736.87,6181.500159
2020-12-17 01:30:00,20736.87,21288.0,20711.0,21192.78,10888.662572
2020-12-17 03:30:00,21191.53,21560.0,21172.79,21335.52,13228.277644
2020-12-17 05:30:00,21335.52,21860.05,21230.0,21719.22,11288.812473
2020-12-17 07:30:00,21719.77,22166.0,21642.13,21753.26,13237.148596
2020-12-17 09:30:00,21752.65,22311.38,21735.09,22280.0,8804.383354
2020-12-17 11:30:00,22280.0,22488.0,22053.0,22478.76,11694.789421
2020-12-17 13:30:00,22478.75,23800.0,21801.0,22650.0,35940.625476
2020-12-17 15:30:00,22648.86,22934.0,22380.79,22752.16,16811.815028
2020-12-17 17:30:00,22752.15,23348.0,22600.0,22831.84,14419.615598
2020-12-17 19:30:00,22832.73,23369.0,22715.38,23333.8,14416.678465
2020-12-17 21:30:00,23333.81,23699.7,23000.0,23023.98,16957.170542
2020-12-17 23:30:00,23023.98,23497.0,22500.0,22899.08,19065.467107
2020-12-18 01:30:00,22898.47,23106.34,22311.1,22791.96,13881.272316
2020-12-18 03:30:00,22785.93,23080.0,22570.59,22797.16,8364.698372
2020-12-18 05:30:00,22797.15,23146.95,22470.35,22988.21,8079.068335
2020-12-18 07:30:00,22988.21,23248.99,22762.05,22811.59,7025.133881
2020-12-18 09:30:00,22811.58,23028.13,22772.05,22955.51,4787.200769
2020-12-18 11:30:00,22955.51,23168.59,22838.19,23055.98,6158.209578
2020-12-18 13:30:00,23055.98,23285.18,22938.87,23212.82,7578.381179
2020-12-18 15:30:00,23212.82,23220.0,22691.61,22886.17,7778.393119
2020-12-18 17:30:00,22886.18,23073.25,22548.99,22571.78,7465.091512
2020-12-18 19:30:00,22571.79,22758.44,22350.0,22549.0,10468.722174
2020-12-18 21:30:00,22549.0,22818.0,22463.59,22749.32,6038.866098
2020-12-18 23:30:00,22749.32,22829.04,22626.81,22762.28,3973.80912
2020-12-19 01:30:00,22762.28,23078.47,22650.29,22880.07,5759.023491
2020-12-19 03:30:00,22880.07,23143.56,22800.0,23107.39,4534.235059
2020-12-19 05:30:00,23107.39,23168.28,22902.1,23046.76,4199.967509
2020-12-19 07:30:00,23046.75,23225.0,23034.75,23098.04,5239.50209
2020-12-19 09:30:00,23098.05,23138.0,22924.79,22958.0,3882.427484
2020-12-19 11:30:00,22958.48,23038.0,22821.0,22853.75,3604.228159
2020-12-19 13:30:00,22853.75,23045.49,22750.0,22973.06,5278.590993
2020-12-19 15:30:00,22973.06,23080.45,22875.01,22888.54,4274.201792
2020-12-19 17:30:00,22888.53,23189.1,22886.79,23172.74,6453.155008
2020-12-19 19:30:00,23172.75,23650.0,23052.0,23552.01,16445.500979
2020-12-19 21:30:00,23552.0,24171.47,23456.55,23886.44,20176.320773
2020-12-19 23:30:00,23886.71,23906.66,23556.76,23791.91,7071.169809
2020-12-20 01:30:00,23791.82,24065.41,23780.21,23974.71,5888.819072
2020-12-20 03:30:00,23974.7,23999.0,23719.25,23821.61,3531.181009
2020-12-20 05:30:00,23821.6,23836.48,23230.0,23485.56,8099.816845
2020-12-20 07:30:00,23486.42,23542.99,23180.88,23346.48,4585.924538
2020-12-20 09:30:00,23346.25,23588.88,23060.0,23481.38,4903.241621
2020-12-20 11:30:00,23481.38,23646.31,23410.62,23628.88,3600.716847
2020-12-20 13:30:00,23628.89,23791.0,23503.0,23592.92,5881.254563
2020-12-20 15:30:00,23592.93,23648.92,23358.78,23553.02,5183.630619
2020-12-20 17:30:00,23553.02,23590.9,23296.0,23561.36,5511.088243
2020-12-20 19:30:00,23561.36,23910.0,23500.19,23868.09,6550.888625
2020-12-20 21:30:00,23868.08,23901.01,23625.41,23722.62,5543.460392
2020-12-20 23:30:00,23722.62,23995.97,23655.26,23930.0,5160.540541
2020-12-21 01:30:00,23928.8,24295.0,23350.0,23373.05,13907.9431
2020-12-21 03:30:00,23376.94,23614.36,23090.0,23455.52,7761.639751
2020-12-21 05:30:00,23455.54,23744.86,23287.94,23663.48,4972.006566
2020-12-21 07:30:00,23663.49,24016.93,23652.48,23945.29,5978.356602
2020-12-21 09:30:00,23945.3,24102.77,23790.0,23909.83,5853.006183
2020-12-21 11:30:00,23909.83,24028.15,23700.0,23980.0,5704.184633
2020-12-21 13:30:00,23979.99,24075.94,23328.0,23461.35,11106.059049
2020-12-21 15:30:00,23460.93,23495.91,22350.0,22645.85,21094.605337
2020-12-21 17:30:00,22646.7,22774.0,21815.0,22681.32,14924.656327
2020-12-21 23:30:00,22693.65,22988.6,22621.44,22816.62,7670.884782
2020-12-22 01:30:00,22816.63,23162.26,22732.78,23127.37,4928.588917
2020-12-22 03:30:00,23127.38,23254.33,22699.99,22719.71,5797.948847
2020-12-22 05:30:00,22719.88,22926.14,22428.86,22753.99,8285.409764
2020-12-22 07:30:00,22753.99,22970.0,22730.0,22851.2,4962.85372
2020-12-22 09:30:00,22851.19,23076.77,22610.19,22681.51,6282.297341
2020-12-22 11:30:00,22681.5,22870.02,22500.0,22655.83,6599.750264
2020-12-22 13:30:00,22655.82,22822.83,22353.4,22783.85,8227.360057
2020-12-22 15:30:00,22782.92,23155.0,22602.12,23119.48,7818.86775
2020-12-22 17:30:00,23119.47,23536.96,23062.01,23487.2,9750.54534
2020-12-22 19:30:00,23487.2,23628.89,23300.42,23342.58,10462.341022
2020-12-22 21:30:00,23342.68,23456.0,23224.4,23342.54,7055.761857
2020-12-22 23:30:00,23342.54,23520.0,23325.95,23404.27,4925.225921
2020-12-23 01:30:00,23404.27,23530.0,23277.72,23435.13,5781.684876
2020-12-23 03:30:00,23435.14,23837.1,23344.92,23810.79,6881.028248
2020-12-23 05:30:00,23810.79,24050.0,23654.72,23709.59,9232.822437
2020-12-23 07:30:00,23709.59,23778.63,23551.86,23706.72,4865.04359
2020-12-23 09:30:00,23706.72,23711.17,23350.0,23533.01,8949.520348
2020-12-23 11:30:00,23533.01,23636.33,23319.11,23555.73,6554.822227
2020-12-23 13:30:00,23555.54,23680.0,23422.4,23635.87,6054.525914
2020-12-23 15:30:00,23635.88,23735.51,22810.0,23064.01,15615.245534
2020-12-23 17:30:00,23064.01,24100.0,22931.0,23617.34,19898.815364
2020-12-23 19:30:00,23617.34,23895.85,23336.0,23449.66,11282.560685
2020-12-23 21:30:00,23449.66,23651.82,23350.0,23589.39,9989.722367
2020-12-23 23:30:00,23589.38,23678.49,23500.0,23556.91,5508.25542
2020-12-24 01:30:00,23556.91,23625.0,23153.79,23315.39,7891.316097
2020-12-24 03:30:00,23315.38,23470.05,22600.0,23232.76,13204.60975
2020-12-24 05:30:00,23232.39,23242.04,22800.0,23202.71,9498.518689
2020-12-24 07:30:00,23202.71,23229.98,22703.42,22894.28,7191.840855
2020-12-24 09:30:00,22894.28,23136.48,22786.67,23049.98,4995.110244
2020-12-24 11:30:00,23049.97,23219.38,22823.99,23173.38,5171.002807
2020-12-24 13:30:00,23173.38,23479.26,23070.0,23348.3,6485.886208
2020-12-24 15:30:00,23348.29,23357.0,23049.95,23218.68,4977.517946
2020-12-24 17:30:00,23218.67,23391.02,23012.29,23379.65,5265.879308
2020-12-24 19:30:00,23379.02,23425.95,23100.0,23232.12,4989.960192
2020-12-24 21:30:00,23232.12,23460.97,23108.01,23377.27,4975.511779
2020-12-24 23:30:00,23377.27,23419.57,23250.18,23287.15,2458.539408
2020-12-25 01:30:00,23287.16,23563.54,23258.35,23413.51,4665.205415
2020-12-25 03:30:00,23413.51,23794.43,23385.98,23729.2,8338.861401
2020-12-25 05:30:00,23728.99,23827.54,23532.54,23597.21,4730.918198
2020-12-25 07:30:00,23597.2,23597.2,23433.6,23481.21,1495.99091
2020-12-25 09:30:00,23481.2,23649.0,23451.79,23599.22,2468.295978
2020-12-25 11:30:00,23599.22,23681.19,23510.72,23649.82,3817.10383
2020-12-25 13:30:00,23650.99,23982.82,23600.0,23934.52,8245.482977
2020-12-25 15:30:00,23934.52,24681.0,23766.66,24574.4,16610.57132
2020-12-25 17:30:00,24574.4,24642.34,24330.0,24500.0,8002.168102
2020-12-25 19:30:00,24499.99,24520.0,23785.5,24025.13,10220.576856
2020-12-25 21:30:00,24025.13,24298.82,23987.16,24185.62,7287.378184
2020-12-25 23:30:00,24185.62,24520.0,24136.84,24449.66,5882.474856
2020-12-26 01:30:00,24449.66,24490.28,24198.6,24419.39,3837.946783
2020-12-26 03:30:00,24419.6,24789.86,24368.47,24712.47,6921.035575
2020-12-26 05:30:00,24712.47,24932.16,24500.0,24907.78,6324.629298
2020-12-26 07:30:00,24907.78,25039.96,24750.0,24909.79,7388.80096
2020-12-26 09:30:00,24909.8,24920.0,24661.3,24708.87,5169.619148
2020-12-26 11:30:00,24708.87,24933.0,24652.54,24784.48,3325.322167
2020-12-26 13:30:00,24784.48,25000.0,24725.0,24859.36,4979.739248
2020-12-26 15:30:00,24859.36,24899.1,24562.5,24834.36,4906.005064
2020-12-26 17:30:00,24834.36,24987.34,24734.94,24942.42,5035.481797
2020-12-26 19:30:00,24942.42,25673.52,24882.55,25629.99,14166.96109
2020-12-26 21:30:00,25629.99,26000.0,25575.0,25789.84,13892.27967
2020-12-26 23:30:00,25789.84,25932.25,25580.58,25931.02,5780.4399
2020-12-27 01:30:00,25931.02,26867.03,25810.56,26702.19,17034.538825
2020-12-27 03:30:00,26702.18,26799.8,25842.0,26493.39,9802.696219
2020-12-27 05:30:00,26493.4,26963.46,26488.41,26619.73,11504.593651
2020-12-27 07:30:00,26619.14,26859.5,26427.16,26568.08,7826.525819
2020-12-27 09:30:00,26568.24,26939.98,26567.81,26889.94,5358.801624
2020-12-27 11:30:00,26889.94,27777.82,26886.47,27639.38,14714.703298
2020-12-27 13:30:00,27639.39,27935.4,27200.02,27818.18,14530.241853
2020-12-27 15:30:00,27818.18,28422.0,26566.0,27646.48,19157.466046
2020-12-27 17:30:00,27647.55,27648.75,26600.0,27519.48,18416.197484
2020-12-27 19:30:00,27519.48,27777.0,27000.0,27359.62,13106.982223
2020-12-27 21:30:00,27360.09,27490.0,26600.0,26801.35,14690.157399
2020-12-27 23:30:00,26803.49,27296.28,26600.0,27081.67,7693.082402
2020-12-28 01:30:00,27081.98,27095.18,25700.0,26400.97,14547.201762
2020-12-28 03:30:00,26404.45,26713.96,26219.0,26281.66,6909.632653
2020-12-28 05:30:00,26281.54,27356.3,26101.0,27062.0,10658.033615
2020-12-28 07:30:00,27060.42,27290.0,26910.27,27275.65,5049.734535
2020-12-28 09:30:00,27275.66,27332.0,26798.94,26942.62,5077.967825
2020-12-28 11:30:00,26942.62,27200.0,26830.0,27001.31,5887.373954
2020-12-28 13:30:00,27001.32,27080.0,26705.41,26835.83,6163.095147
2020-12-28 15:30:00,26835.84,26922.28,26557.73,26859.07,6240.825969
2020-12-28 17:30:00,26859.07,27500.0,26711.57,27249.22,9715.033023
2020-12-28 19:30:00,27249.22,27355.0,26830.16,26916.32,7466.061608
2020-12-28 21:30:00,26916.32,27236.71,26743.0,27140.96,6037.235324
2020-12-28 23:30:00,27140.89,27228.53,26898.0,26996.74,5259.388894
2020-12-29 01:30:00,26996.73,27098.38,26620.4,26627.3,5929.261091
2020-12-29 03:30:00,26627.31,27163.77,26415.09,27079.41,6237.731511
2020-12-29 05:30:00,27079.42,27116.78,26636.92,26830.53,5020.424244
2020-12-29 07:30:00,26829.64,26949.07,26433.78,26444.6,4717.525254
2020-12-29 09:30:00,26445.5,26583.65,25880.0,26452.18,9238.794373
2020-12-29 11:30:00,26452.4,26533.3,26145.46,26435.63,4393.692909
2020-12-29 13:30:00,26436.53,26765.35,26434.49,26590.6,5135.767516
2020-12-29 15:30:00,26586.94,26900.0,26565.13,26876.4,4988.374074
2020-12-29 17:30:00,26874.55,27100.0,26730.0,26880.0,5731.013253
2020-12-29 19:30:00,26880.01,26902.22,26433.0,26614.97,5263.756017
2020-12-29 21:30:00,26615.28,26628.98,26204.99,26621.46,7815.645819
2020-12-29 23:30:00,26621.08,26943.89,26505.94,26931.62,5498.042269
2020-12-30 01:30:00,26931.51,27200.87,26743.42,26913.12,6502.055614
2020-12-30 03:30:00,26911.36,27410.0,26893.78,27385.0,5106.501264
2020-12-30 05:30:00,27385.0,27837.71,27374.87,27615.85,8782.821341
2020-12-30 07:30:00,27615.84,28239.0,27498.92,28065.54,9629.165547
2020-12-30 09:30:00,28066.57,28205.37,27722.22,28016.74,6898.922241
2020-12-30 11:30:00,28016.74,28598.74,27933.0,28386.62,10297.039757
2020-12-30 13:30:00,28389.02,28579.92,27320.0,27855.91,13094.259906
2020-12-30 15:30:00,27855.91,28063.97,27595.43,27838.82,5947.27979
2020-12-30 17:30:00,27836.95,28167.21,27577.0,27869.61,5955.707557
2020-12-30 19:30:00,27871.05,28291.82,27871.05,28153.76,5670.113149
2020-12-30 21:30:00,28153.75,28309.88,27887.0,28239.69,5924.066837
2020-12-30 23:30:00,28239.68,28900.05,28239.68,28776.46,11235.416268
2020-12-31 01:30:00,28776.45,28996.0,28534.7,28875.21,7822.367901
2020-12-31 03:30:00,28875.21,28911.52,28571.84,28875.54,4098.897532
2020-12-31 05:30:00,28875.55,29300.0,28120.67,28743.57,12516.327995
2020-12-31 07:30:00,28743.58,29147.75,28600.38,29024.0,4489.442287
2020-12-31 09:30:00,29024.01,29185.0,28738.1,28972.2,4923.309996
2020-12-31 11:30:00,28972.2,29285.0,28849.5,29155.25,5318.736379
2020-12-31 13:30:00,29155.24,29210.83,28580.0,28989.99,6327.058649
2020-12-31 15:30:00,28989.99,29168.37,28888.43,28910.3,4181.424281
2020-12-31 17:30:00,28910.29,28989.03,27850.0,28519.0,12178.931653
2020-12-31 19:30:00,28519.25,28840.26,28111.25,28770.0,7418.215736
2020-12-31 21:30:00,28782.01,28822.59,28311.0,28571.97,5405.938394
2020-12-31 23:30:00,28571.97,29000.0,28424.56,28897.83,4873.240747
2021-01-01 01:30:00,28897.84,29169.55,28862.0,28966.36,4460.95341
2021-01-01 03:30:00,28966.36,29143.73,28780.0,28923.63,3414.925625
2021-01-01 05:30:00,28923.63,29470.0,28690.17,29409.99,7714.879916
2021-01-01 07:30:00,29410.0,29465.26,29120.03,29278.4,3845.576637
2021-01-01 09:30:00,29278.41,29395.0,29029.4,29187.01,3508.003065
2021-01-01 11:30:00,29187.01,29270.0,28806.54,29092.83,3800.907209
2021-01-01 13:30:00,29092.84,29307.73,28872.24,29202.21,4030.221761
2021-01-01 15:30:00,29202.21,29402.57,29152.88,29313.49,4253.483558
2021-01-01 17:30:00,29313.49,29600.0,29150.0,29464.79,6403.213451
2021-01-01 19:30:00,29464.79,29530.0,29030.14,29188.67,5391.736064
2021-01-01 21:30:00,29188.67,29360.0,28937.0,29079.64,3995.306583
2021-01-01 23:30:00,29077.59,29259.98,28624.57,29029.04,5855.658762
2021-01-02 01:30:00,29029.04,29289.82,28880.37,29160.39,3285.778723
2021-01-02 03:30:00,29163.17,29338.89,29104.57,29331.69,2098.159282
2021-01-02 05:30:00,29331.7,29400.0,28946.53,29359.47,4530.156628
2021-01-02 07:30:00,29359.46,29469.0,29256.85,29351.95,2862.871898
2021-01-02 09:30:00,29351.95,29590.0,29220.0,29589.99,3767.589301
2021-01-02 11:30:00,29589.99,29820.5,29450.0,29750.0,6098.053544
2021-01-02 13:30:00,29751.47,29899.0,29578.05,29612.87,5546.585616
2021-01-02 15:30:00,29612.88,29829.0,29473.91,29755.0,3680.218992
2021-01-02 17:30:00,29754.99,31561.87,29741.39,31541.17,21954.995747
2021-01-02 19:30:00,31546.06,31800.0,31065.0,31691.29,12073.977652
2021-01-02 21:30:00,31691.09,33000.0,31616.42,32856.96,21834.465887
2021-01-02 23:30:00,32856.95,33300.0,32421.0,33027.2,13015.151911
2021-01-03 01:30:00,33027.2,33061.37,30300.0,31694.59,26128.403754
2021-01-03 03:30:00,31693.53,32311.92,31424.96,32178.33,8501.402432
2021-01-03 05:30:00,32176.45,32790.07,31962.99,32585.09,6747.214348
2021-01-03 07:30:00,32583.04,32884.09,32404.0,32573.87,4143.088559
2021-01-03 09:30:00,32576.11,34180.0,32450.0,33758.67,13791.141299
2021-01-03 11:30:00,33758.67,34778.11,33651.12,34452.34,12494.984997
2021-01-03 13:30:00,34451.78,34670.41,33757.29,34190.55,12199.453084
